disbursement_id,application_id,prospect_id,disbursement_date,branch_id,ao_id,product,segment,disbursed_amount,interest_rate_pa,tenor_months
DSB0003541,APP0005937,PR0026839,2025-09-30,BR006,AO023,Kredit Payroll,Payroll,47500000,15.5,60
DSB0003542,APP0005938,PR0026842,2025-07-26,BR003,AO009,Kredit Produktif SME,SME,147000000,19.0,60
DSB0003543,APP0005940,PR0026850,2026-02-19,BR005,AO019,Kredit Payroll,Payroll,139500000,15.5,36
DSB0003544,APP0005941,PR0026853,2026-01-26,BR003,AO010,Kredit Payroll,Payroll,99500000,15.5,48
DSB0003545,APP0005944,PR0026861,2026-06-08,BR002,AO005,Kredit Mikro,Mikro,97500000,21.0,36
DSB0003546,APP0005945,PR0026866,2026-02-25,BR005,AO020,Kredit Payroll,Payroll,50000000,15.5,60
DSB0003547,APP0005948,PR0026889,2026-01-22,BR005,AO020,Kredit Produktif SME,SME,291500000,19.0,48
DSB0003548,APP0005950,PR0026891,2026-07-01,BR001,AO003,Kredit Konsumtif,Konsumtif,139500000,18.0,36
DSB0003549,APP0005951,PR0026917,2026-01-26,BR003,AO011,Kredit Payroll,Payroll,47000000,15.5,24
DSB0003550,APP0005953,PR0026920,2025-10-01,BR002,AO005,Kredit Mikro,Mikro,72500000,21.0,24
DSB0003551,APP0005954,PR0026925,2026-04-23,BR006,AO024,Kredit Mikro,Mikro,73500000,21.0,12
DSB0003552,APP0005955,PR0026931,2025-07-25,BR005,AO018,Kredit Payroll,Payroll,93500000,15.5,60
DSB0003553,APP0005957,PR0026933,2025-10-28,BR003,AO009,Kredit Konsumtif,Konsumtif,147500000,18.0,36
DSB0003554,APP0005961,PR0026948,2026-02-26,BR006,AO021,Kredit Payroll,Payroll,189500000,15.5,12
DSB0003555,APP0005963,PR0026951,2026-03-30,BR001,AO001,Kredit Payroll,Payroll,48500000,15.5,48
DSB0003556,APP0005964,PR0026953,2025-12-31,BR006,AO022,Kredit Payroll,Payroll,71500000,15.5,36
DSB0003557,APP0005965,PR0026961,2026-03-13,BR001,AO004,Kredit Produktif SME,SME,199000000,19.0,48
DSB0003558,APP0005966,PR0026963,2026-01-23,BR002,AO006,Kredit Payroll,Payroll,46500000,15.5,36
DSB0003559,APP0005968,PR0026968,2026-07-01,BR001,AO001,Kredit Mikro,Mikro,49500000,21.0,36
DSB0003560,APP0005969,PR0026969,2026-05-31,BR003,AO011,Kredit Payroll,Payroll,49500000,15.5,60
DSB0003561,APP0005970,PR0026970,2025-09-27,BR006,AO021,Kredit Konsumtif,Konsumtif,69000000,18.0,18
DSB0003562,APP0005972,PR0026986,2025-09-18,BR001,AO001,Kredit Mikro,Mikro,28000000,21.0,36
DSB0003563,APP0005974,PR0026991,2025-10-20,BR001,AO001,Kredit Mikro,Mikro,69500000,21.0,18
DSB0003564,APP0005975,PR0026999,2025-08-17,BR004,AO016,Kredit Payroll,Payroll,46500000,15.5,48
DSB0003565,APP0005977,PR0027029,2025-12-24,BR006,AO022,Kredit Produktif SME,SME,98000000,19.0,24
DSB0003566,APP0005979,PR0027038,2025-10-25,BR001,AO004,Kredit Mikro,Mikro,99500000,21.0,24
DSB0003567,APP0005980,PR0027047,2025-12-20,BR004,AO013,Kredit Produktif SME,SME,95500000,19.0,36
DSB0003568,APP0005982,PR0027071,2025-10-31,BR003,AO012,Kredit Konsumtif,Konsumtif,48500000,18.0,18
DSB0003569,APP0005983,PR0027074,2025-08-30,BR004,AO014,Kredit Konsumtif,Konsumtif,117500000,18.0,18
DSB0003570,APP0005984,PR0027075,2025-07-28,BR002,AO008,Kredit Konsumtif,Konsumtif,30000000,18.0,24
DSB0003571,APP0005986,PR0027091,2026-05-01,BR001,AO001,Kredit Konsumtif,Konsumtif,98500000,18.0,36
DSB0003572,APP0005989,PR0027103,2025-08-30,BR005,AO017,Kredit Payroll,Payroll,146000000,15.5,48
DSB0003573,APP0005991,PR0027127,2026-05-31,BR003,AO009,Kredit Payroll,Payroll,48000000,15.5,48
DSB0003574,APP0005992,PR0027129,2026-06-30,BR001,AO001,Kredit Konsumtif,Konsumtif,119000000,18.0,24
DSB0003575,APP0005993,PR0027132,2025-08-16,BR001,AO002,Kredit Payroll,Payroll,142500000,15.5,36
DSB0003576,APP0005994,PR0027138,2025-11-29,BR004,AO016,Kredit Konsumtif,Konsumtif,49000000,18.0,36
DSB0003577,APP0005995,PR0027144,2026-03-03,BR006,AO023,Kredit Konsumtif,Konsumtif,29000000,18.0,18
DSB0003578,APP0005996,PR0027152,2025-07-10,BR005,AO019,Kredit Payroll,Payroll,189000000,15.5,48
DSB0003579,APP0005999,PR0027165,2026-06-10,BR007,AO027,Kredit Payroll,Payroll,191500000,15.5,24
DSB0003580,APP0006002,PR0027177,2025-12-15,BR006,AO022,Kredit Produktif SME,SME,287500000,19.0,12
DSB0003581,APP0006003,PR0027178,2025-09-18,BR005,AO019,Kredit Mikro,Mikro,19500000,21.0,36
DSB0003582,APP0006005,PR0027194,2026-05-01,BR005,AO017,Kredit Konsumtif,Konsumtif,46500000,18.0,12
DSB0003583,APP0006006,PR0027200,2025-10-30,BR007,AO025,Kredit Konsumtif,Konsumtif,73500000,18.0,24
DSB0003584,APP0006007,PR0027208,2026-03-19,BR001,AO004,Kredit Payroll,Payroll,197000000,15.5,48
DSB0003585,APP0006009,PR0027215,2026-03-28,BR001,AO003,Kredit Payroll,Payroll,194500000,15.5,36
DSB0003586,APP0006010,PR0027223,2025-07-19,BR001,AO002,Kredit Mikro,Mikro,71000000,21.0,18
DSB0003587,APP0006011,PR0027230,2025-08-18,BR001,AO003,Kredit Mikro,Mikro,100000000,21.0,24
DSB0003588,APP0006014,PR0027250,2025-12-01,BR002,AO005,Kredit Payroll,Payroll,191500000,15.5,12
DSB0003589,APP0006015,PR0027254,2025-12-12,BR002,AO007,Kredit Konsumtif,Konsumtif,70500000,18.0,24
DSB0003590,APP0006017,PR0027261,2025-10-01,BR001,AO001,Kredit Konsumtif,Konsumtif,28000000,18.0,18
DSB0003591,APP0006018,PR0027263,2025-07-17,BR001,AO004,Kredit Mikro,Mikro,19000000,21.0,18
DSB0003592,APP0006019,PR0027264,2026-01-21,BR004,AO014,Kredit Mikro,Mikro,29000000,21.0,12
DSB0003593,APP0006020,PR0027271,2026-03-19,BR002,AO008,Kredit Payroll,Payroll,49500000,15.5,60
DSB0003594,APP0006022,PR0027277,2025-10-29,BR007,AO025,Kredit Produktif SME,SME,99000000,19.0,24
DSB0003595,APP0006023,PR0027279,2025-11-27,BR007,AO028,Kredit Mikro,Mikro,28000000,21.0,18
DSB0003596,APP0006024,PR0027283,2026-02-19,BR001,AO002,Kredit Mikro,Mikro,98000000,21.0,36
DSB0003597,APP0006027,PR0027297,2026-06-28,BR007,AO028,Kredit Payroll,Payroll,193000000,15.5,12
DSB0003598,APP0006028,PR0027298,2025-11-12,BR002,AO005,Kredit Payroll,Payroll,142000000,15.5,24
DSB0003599,APP0006029,PR0027318,2025-08-08,BR005,AO019,Kredit Produktif SME,SME,188500000,19.0,48
DSB0003600,APP0006031,PR0027322,2025-12-24,BR005,AO020,Kredit Konsumtif,Konsumtif,28000000,18.0,36
DSB0003601,APP0006034,PR0027327,2026-06-24,BR005,AO020,Kredit Konsumtif,Konsumtif,30000000,18.0,36
DSB0003602,APP0006035,PR0027328,2026-03-29,BR001,AO001,Kredit Produktif SME,SME,141000000,19.0,24
DSB0003603,APP0006037,PR0027333,2025-10-01,BR002,AO006,Kredit Konsumtif,Konsumtif,96000000,18.0,18
DSB0003604,APP0006038,PR0027334,2025-09-30,BR004,AO015,Kredit Konsumtif,Konsumtif,27500000,18.0,12
DSB0003605,APP0006039,PR0027337,2025-10-01,BR007,AO027,Kredit Konsumtif,Konsumtif,141000000,18.0,24
DSB0003606,APP0006040,PR0027342,2025-10-26,BR001,AO003,Kredit Konsumtif,Konsumtif,75000000,18.0,18
DSB0003607,APP0006042,PR0027357,2026-01-19,BR007,AO026,Kredit Payroll,Payroll,96500000,15.5,60
DSB0003608,APP0006044,PR0027377,2026-03-24,BR004,AO016,Kredit Mikro,Mikro,72500000,21.0,24
DSB0003609,APP0006046,PR0027379,2026-01-29,BR001,AO004,Kredit Produktif SME,SME,149500000,19.0,48
DSB0003610,APP0006047,PR0027386,2026-02-24,BR006,AO022,Kredit Payroll,Payroll,147000000,15.5,48
DSB0003611,APP0006048,PR0027390,2026-03-28,BR003,AO010,Kredit Konsumtif,Konsumtif,124500000,18.0,12
DSB0003612,APP0006050,PR0027402,2026-05-24,BR001,AO004,Kredit Payroll,Payroll,48500000,15.5,24
DSB0003613,APP0006053,PR0027417,2026-05-12,BR006,AO023,Kredit Konsumtif,Konsumtif,149500000,18.0,12
DSB0003614,APP0006054,PR0027419,2026-02-12,BR003,AO012,Kredit Produktif SME,SME,929500000,19.0,36
DSB0003615,APP0006055,PR0027421,2026-03-03,BR005,AO020,Kredit Konsumtif,Konsumtif,30000000,18.0,18
DSB0003616,APP0006057,PR0027428,2025-10-27,BR003,AO010,Kredit Payroll,Payroll,195000000,15.5,60
DSB0003617,APP0006059,PR0027434,2026-05-31,BR003,AO011,Kredit Konsumtif,Konsumtif,98000000,18.0,24
DSB0003618,APP0006060,PR0027436,2025-07-26,BR006,AO023,Kredit Payroll,Payroll,98000000,15.5,36
DSB0003619,APP0006062,PR0027445,2025-10-27,BR007,AO027,Kredit Mikro,Mikro,48000000,21.0,18
DSB0003620,APP0006063,PR0027453,2026-01-31,BR001,AO004,Kredit Produktif SME,SME,475000000,19.0,36
DSB0003621,APP0006064,PR0027454,2026-05-31,BR001,AO003,Kredit Konsumtif,Konsumtif,94500000,18.0,24
DSB0003622,APP0006065,PR0027464,2025-12-15,BR001,AO004,Kredit Payroll,Payroll,196500000,15.5,36
DSB0003623,APP0006066,PR0027472,2025-07-27,BR005,AO019,Kredit Konsumtif,Konsumtif,148500000,18.0,36
DSB0003624,APP0006067,PR0027479,2025-12-23,BR001,AO003,Kredit Konsumtif,Konsumtif,116000000,18.0,24
DSB0003625,APP0006068,PR0027480,2026-06-22,BR001,AO002,Kredit Mikro,Mikro,93000000,21.0,18
DSB0003626,APP0006069,PR0027493,2026-05-01,BR005,AO018,Kredit Mikro,Mikro,28000000,21.0,36
DSB0003627,APP0006070,PR0027494,2026-04-18,BR001,AO003,Kredit Produktif SME,SME,748000000,19.0,60
DSB0003628,APP0006071,PR0027499,2025-11-26,BR007,AO028,Kredit Produktif SME,SME,476500000,19.0,36
DSB0003629,APP0006076,PR0027564,2025-08-30,BR001,AO003,Kredit Payroll,Payroll,193500000,15.5,60
DSB0003630,APP0006082,PR0027598,2025-08-11,BR005,AO017,Kredit Produktif SME,SME,742500000,19.0,24
DSB0003631,APP0006084,PR0027608,2025-10-31,BR002,AO006,Kredit Konsumtif,Konsumtif,116000000,18.0,24
DSB0003632,APP0006085,PR0027611,2026-05-01,BR003,AO010,Kredit Konsumtif,Konsumtif,27500000,18.0,36
DSB0003633,APP0006086,PR0027613,2026-04-26,BR002,AO007,Kredit Payroll,Payroll,71500000,15.5,48
DSB0003634,APP0006087,PR0027623,2026-03-29,BR003,AO010,Kredit Konsumtif,Konsumtif,119500000,18.0,18
DSB0003635,APP0006088,PR0027624,2025-10-01,BR002,AO008,Kredit Konsumtif,Konsumtif,99500000,18.0,24
DSB0003636,APP0006089,PR0027625,2026-01-08,BR001,AO004,Kredit Mikro,Mikro,95500000,21.0,18
DSB0003637,APP0006091,PR0027633,2026-06-24,BR002,AO005,Kredit Produktif SME,SME,92000000,19.0,48
DSB0003638,APP0006092,PR0027638,2026-02-17,BR001,AO003,Kredit Mikro,Mikro,18500000,21.0,12
DSB0003639,APP0006094,PR0027643,2026-05-31,BR005,AO020,Kredit Konsumtif,Konsumtif,74000000,18.0,12
DSB0003640,APP0006096,PR0027646,2026-02-15,BR002,AO005,Kredit Konsumtif,Konsumtif,29500000,18.0,12
DSB0003641,APP0006097,PR0027652,2026-07-01,BR003,AO012,Kredit Produktif SME,SME,293000000,19.0,60
DSB0003642,APP0006100,PR0027670,2025-10-27,BR005,AO019,Kredit Payroll,Payroll,148500000,15.5,48
DSB0003643,APP0006102,PR0027680,2025-07-19,BR006,AO024,Kredit Payroll,Payroll,72000000,15.5,12
DSB0003644,APP0006103,PR0027682,2025-08-25,BR002,AO007,Kredit Payroll,Payroll,49000000,15.5,12
DSB0003645,APP0006104,PR0027685,2025-09-25,BR006,AO023,Kredit Konsumtif,Konsumtif,28000000,18.0,18
DSB0003646,APP0006106,PR0027691,2025-12-24,BR001,AO004,Kredit Mikro,Mikro,29500000,21.0,24
DSB0003647,APP0006108,PR0027697,2025-07-29,BR003,AO012,Kredit Payroll,Payroll,71500000,15.5,36
DSB0003648,APP0006111,PR0027710,2026-03-03,BR002,AO006,Kredit Produktif SME,SME,956000000,19.0,36
DSB0003649,APP0006112,PR0027722,2026-04-10,BR004,AO016,Kredit Konsumtif,Konsumtif,69000000,18.0,24
DSB0003650,APP0006113,PR0027724,2025-07-31,BR005,AO020,Kredit Konsumtif,Konsumtif,94000000,18.0,36
DSB0003651,APP0006114,PR0027725,2025-10-01,BR001,AO003,Kredit Mikro,Mikro,99000000,21.0,24
DSB0003652,APP0006116,PR0027744,2026-01-31,BR006,AO023,Kredit Payroll,Payroll,73000000,15.5,24
DSB0003653,APP0006117,PR0027746,2026-03-31,BR006,AO022,Kredit Mikro,Mikro,98000000,21.0,36
DSB0003654,APP0006118,PR0027747,2025-12-31,BR002,AO008,Kredit Produktif SME,SME,198500000,19.0,12
DSB0003655,APP0006119,PR0027750,2026-06-04,BR005,AO019,Kredit Mikro,Mikro,19500000,21.0,12
DSB0003656,APP0006121,PR0027765,2026-03-22,BR001,AO002,Kredit Konsumtif,Konsumtif,139000000,18.0,12
DSB0003657,APP0006122,PR0027771,2025-07-23,BR007,AO025,Kredit Konsumtif,Konsumtif,74000000,18.0,12
DSB0003658,APP0006126,PR0027792,2026-06-14,BR001,AO002,Kredit Payroll,Payroll,143500000,15.5,24
DSB0003659,APP0006127,PR0027799,2026-04-16,BR006,AO022,Kredit Payroll,Payroll,70000000,15.5,24
DSB0003660,APP0006128,PR0027804,2025-12-31,BR005,AO019,Kredit Mikro,Mikro,95500000,21.0,36
DSB0003661,APP0006129,PR0027807,2026-01-31,BR003,AO010,Kredit Payroll,Payroll,96000000,15.5,36
DSB0003662,APP0006130,PR0027809,2026-03-31,BR006,AO021,Kredit Payroll,Payroll,198500000,15.5,24
DSB0003663,APP0006132,PR0027823,2026-02-20,BR007,AO028,Kredit Konsumtif,Konsumtif,116000000,18.0,36
DSB0003664,APP0006133,PR0027824,2026-07-01,BR001,AO004,Kredit Mikro,Mikro,19000000,21.0,18
DSB0003665,APP0006138,PR0027848,2026-04-17,BR005,AO018,Kredit Produktif SME,SME,293000000,19.0,24
DSB0003666,APP0006140,PR0027862,2026-03-08,BR004,AO016,Kredit Mikro,Mikro,69500000,21.0,12
DSB0003667,APP0006144,PR0027878,2025-12-29,BR004,AO015,Kredit Konsumtif,Konsumtif,96500000,18.0,12
DSB0003668,APP0006146,PR0027892,2025-07-13,BR005,AO018,Kredit Payroll,Payroll,69000000,15.5,36
DSB0003669,APP0006147,PR0027893,2025-07-14,BR001,AO002,Kredit Konsumtif,Konsumtif,122500000,18.0,18
DSB0003670,APP0006149,PR0027897,2026-01-31,BR006,AO022,Kredit Produktif SME,SME,716000000,19.0,60
DSB0003671,APP0006153,PR0027917,2025-09-11,BR007,AO028,Kredit Konsumtif,Konsumtif,49000000,18.0,24
DSB0003672,APP0006154,PR0027923,2025-12-01,BR001,AO004,Kredit Konsumtif,Konsumtif,144000000,18.0,18
DSB0003673,APP0006158,PR0027947,2026-04-26,BR001,AO003,Kredit Payroll,Payroll,194500000,15.5,48
DSB0003674,APP0006161,PR0027963,2026-03-28,BR005,AO020,Kredit Konsumtif,Konsumtif,29000000,18.0,12
DSB0003675,APP0006162,PR0027964,2025-09-20,BR005,AO017,Kredit Produktif SME,SME,98000000,19.0,60
DSB0003676,APP0006163,PR0027971,2025-09-20,BR002,AO007,Kredit Konsumtif,Konsumtif,123000000,18.0,24
DSB0003677,APP0006164,PR0027973,2025-12-21,BR005,AO020,Kredit Mikro,Mikro,93000000,21.0,24
DSB0003678,APP0006165,PR0027974,2026-02-20,BR003,AO010,Kredit Konsumtif,Konsumtif,72000000,18.0,18
DSB0003679,APP0006166,PR0027978,2026-02-26,BR003,AO009,Kredit Payroll,Payroll,96500000,15.5,48
DSB0003680,APP0006168,PR0027985,2025-10-05,BR002,AO005,Kredit Produktif SME,SME,147500000,19.0,48
DSB0003681,APP0006170,PR0027996,2025-11-21,BR001,AO001,Kredit Mikro,Mikro,75000000,21.0,12
DSB0003682,APP0006171,PR0027998,2025-10-01,BR007,AO028,Kredit Konsumtif,Konsumtif,139500000,18.0,18
DSB0003683,APP0006174,PR0028019,2025-09-20,BR003,AO010,Kredit Mikro,Mikro,20000000,21.0,18
DSB0003684,APP0006175,PR0028026,2025-07-17,BR007,AO028,Kredit Mikro,Mikro,49500000,21.0,18
DSB0003685,APP0006177,PR0028043,2026-07-01,BR007,AO025,Kredit Konsumtif,Konsumtif,149000000,18.0,12
DSB0003686,APP0006178,PR0028044,2026-04-20,BR001,AO003,Kredit Payroll,Payroll,147000000,15.5,24
DSB0003687,APP0006181,PR0028075,2026-05-31,BR003,AO009,Kredit Mikro,Mikro,18500000,21.0,18
DSB0003688,APP0006182,PR0028079,2026-02-15,BR006,AO024,Kredit Konsumtif,Konsumtif,47500000,18.0,18
DSB0003689,APP0006183,PR0028083,2025-10-22,BR007,AO028,Kredit Mikro,Mikro,72000000,21.0,24
DSB0003690,APP0006185,PR0028091,2025-12-01,BR005,AO020,Kredit Produktif SME,SME,964500000,19.0,36
DSB0003691,APP0006186,PR0028098,2025-12-25,BR005,AO018,Kredit Konsumtif,Konsumtif,70500000,18.0,18
DSB0003692,APP0006188,PR0028110,2026-02-25,BR003,AO010,Kredit Mikro,Mikro,47000000,21.0,36
DSB0003693,APP0006191,PR0028121,2026-04-24,BR005,AO019,Kredit Mikro,Mikro,48500000,21.0,18
DSB0003694,APP0006192,PR0028122,2025-12-31,BR002,AO006,Kredit Konsumtif,Konsumtif,70500000,18.0,18
DSB0003695,APP0006194,PR0028126,2026-03-03,BR005,AO020,Kredit Payroll,Payroll,139500000,15.5,60
DSB0003696,APP0006195,PR0028133,2025-10-28,BR001,AO003,Kredit Mikro,Mikro,92000000,21.0,12
DSB0003697,APP0006197,PR0028141,2026-05-31,BR006,AO021,Kredit Payroll,Payroll,147000000,15.5,12
DSB0003698,APP0006199,PR0028145,2026-04-30,BR004,AO015,Kredit Payroll,Payroll,69500000,15.5,12
DSB0003699,APP0006202,PR0028160,2025-12-31,BR007,AO025,Kredit Mikro,Mikro,19500000,21.0,24
DSB0003700,APP0006203,PR0028163,2026-03-15,BR002,AO008,Kredit Produktif SME,SME,288000000,19.0,36
DSB0003701,APP0006204,PR0028167,2025-11-25,BR002,AO006,Kredit Konsumtif,Konsumtif,29500000,18.0,12
DSB0003702,APP0006208,PR0028179,2025-10-13,BR006,AO023,Kredit Payroll,Payroll,99500000,15.5,12
DSB0003703,APP0006210,PR0028193,2026-04-22,BR001,AO004,Kredit Payroll,Payroll,94000000,15.5,36
DSB0003704,APP0006211,PR0028204,2025-11-12,BR004,AO013,Kredit Payroll,Payroll,144000000,15.5,12
DSB0003705,APP0006212,PR0028207,2026-03-24,BR002,AO006,Kredit Produktif SME,SME,967000000,19.0,60
DSB0003706,APP0006213,PR0028222,2025-12-01,BR007,AO027,Kredit Mikro,Mikro,99500000,21.0,24
DSB0003707,APP0006214,PR0028223,2025-12-22,BR006,AO023,Kredit Konsumtif,Konsumtif,72500000,18.0,12
DSB0003708,APP0006215,PR0028227,2026-01-13,BR001,AO002,Kredit Konsumtif,Konsumtif,70000000,18.0,36
DSB0003709,APP0006216,PR0028232,2025-07-26,BR005,AO020,Kredit Payroll,Payroll,49000000,15.5,36
DSB0003710,APP0006217,PR0028233,2025-09-22,BR007,AO025,Kredit Payroll,Payroll,96500000,15.5,60
DSB0003711,APP0006218,PR0028238,2026-03-31,BR007,AO027,Kredit Payroll,Payroll,74500000,15.5,12
DSB0003712,APP0006221,PR0028256,2026-03-03,BR001,AO003,Kredit Payroll,Payroll,192000000,15.5,48
DSB0003713,APP0006222,PR0028265,2026-02-08,BR002,AO008,Kredit Konsumtif,Konsumtif,144000000,18.0,18
DSB0003714,APP0006225,PR0028280,2025-10-13,BR001,AO004,Kredit Payroll,Payroll,192500000,15.5,24
DSB0003715,APP0006226,PR0028281,2026-01-18,BR006,AO021,Kredit Konsumtif,Konsumtif,116000000,18.0,24
DSB0003716,APP0006227,PR0028283,2025-07-13,BR003,AO011,Kredit Produktif SME,SME,972500000,19.0,36
DSB0003717,APP0006230,PR0028293,2025-12-01,BR001,AO001,Kredit Konsumtif,Konsumtif,92000000,18.0,36
DSB0003718,APP0006231,PR0028294,2025-10-10,BR002,AO007,Kredit Mikro,Mikro,94500000,21.0,12
DSB0003719,APP0006232,PR0028295,2026-03-28,BR006,AO022,Kredit Konsumtif,Konsumtif,121500000,18.0,18
DSB0003720,APP0006233,PR0028298,2026-04-20,BR005,AO020,Kredit Payroll,Payroll,46500000,15.5,60
DSB0003721,APP0006234,PR0028301,2026-05-31,BR001,AO001,Kredit Payroll,Payroll,94500000,15.5,36
DSB0003722,APP0006235,PR0028307,2025-12-19,BR001,AO004,Kredit Konsumtif,Konsumtif,118000000,18.0,24
DSB0003723,APP0006240,PR0028324,2026-02-24,BR001,AO002,Kredit Konsumtif,Konsumtif,124500000,18.0,12
DSB0003724,APP0006241,PR0028329,2025-07-23,BR002,AO006,Kredit Mikro,Mikro,74000000,21.0,12
DSB0003725,APP0006242,PR0028330,2026-06-29,BR004,AO015,Kredit Konsumtif,Konsumtif,29000000,18.0,18
DSB0003726,APP0006244,PR0028339,2026-01-31,BR006,AO023,Kredit Konsumtif,Konsumtif,69500000,18.0,36
DSB0003727,APP0006245,PR0028341,2026-01-13,BR001,AO001,Kredit Konsumtif,Konsumtif,139000000,18.0,24
DSB0003728,APP0006246,PR0028355,2025-12-19,BR003,AO012,Kredit Payroll,Payroll,141500000,15.5,60
DSB0003729,APP0006249,PR0028365,2025-08-31,BR001,AO003,Kredit Produktif SME,SME,94000000,19.0,12
DSB0003730,APP0006250,PR0028366,2026-06-26,BR006,AO023,Kredit Mikro,Mikro,28500000,21.0,36
DSB0003731,APP0006251,PR0028372,2025-08-31,BR006,AO022,Kredit Payroll,Payroll,188500000,15.5,24
DSB0003732,APP0006253,PR0028380,2025-08-29,BR002,AO005,Kredit Payroll,Payroll,69500000,15.5,12
DSB0003733,APP0006257,PR0028395,2026-02-19,BR003,AO010,Kredit Konsumtif,Konsumtif,28500000,18.0,12
DSB0003734,APP0006260,PR0028408,2026-05-01,BR005,AO017,Kredit Mikro,Mikro,98000000,21.0,24
DSB0003735,APP0006261,PR0028409,2026-01-31,BR003,AO012,Kredit Konsumtif,Konsumtif,140000000,18.0,18
DSB0003736,APP0006263,PR0028420,2025-11-18,BR003,AO011,Kredit Konsumtif,Konsumtif,49500000,18.0,12
DSB0003737,APP0006268,PR0028450,2026-05-01,BR006,AO024,Kredit Konsumtif,Konsumtif,149000000,18.0,36
DSB0003738,APP0006269,PR0028452,2026-02-16,BR002,AO008,Kredit Produktif SME,SME,147500000,19.0,60
DSB0003739,APP0006277,PR0028488,2025-10-01,BR007,AO026,Kredit Mikro,Mikro,93000000,21.0,36
DSB0003740,APP0006280,PR0028502,2025-07-19,BR003,AO009,Kredit Mikro,Mikro,19500000,21.0,36
DSB0003741,APP0006281,PR0028503,2025-07-30,BR006,AO023,Kredit Produktif SME,SME,145500000,19.0,36
DSB0003742,APP0006282,PR0028508,2025-07-29,BR001,AO001,Kredit Payroll,Payroll,48000000,15.5,12
DSB0003743,APP0006283,PR0028521,2025-11-19,BR002,AO006,Kredit Produktif SME,SME,736500000,19.0,24
DSB0003744,APP0006285,PR0028531,2025-12-30,BR003,AO010,Kredit Payroll,Payroll,47000000,15.5,36
DSB0003745,APP0006287,PR0028535,2025-10-15,BR001,AO001,Kredit Payroll,Payroll,73500000,15.5,12
DSB0003746,APP0006288,PR0028536,2025-10-01,BR001,AO002,Kredit Mikro,Mikro,74500000,21.0,24
DSB0003747,APP0006289,PR0028537,2025-12-27,BR006,AO023,Kredit Mikro,Mikro,19000000,21.0,36
DSB0003748,APP0006290,PR0028541,2025-09-28,BR003,AO011,Kredit Produktif SME,SME,295500000,19.0,60
DSB0003749,APP0006291,PR0028548,2026-01-20,BR002,AO006,Kredit Mikro,Mikro,30000000,21.0,18
DSB0003750,APP0006293,PR0028557,2025-09-12,BR001,AO004,Kredit Payroll,Payroll,74500000,15.5,12
DSB0003751,APP0006296,PR0028561,2026-03-03,BR006,AO024,Kredit Konsumtif,Konsumtif,28000000,18.0,36
DSB0003752,APP0006298,PR0028574,2026-01-11,BR001,AO001,Kredit Payroll,Payroll,196500000,15.5,12
DSB0003753,APP0006299,PR0028580,2026-03-31,BR002,AO007,Kredit Mikro,Mikro,71500000,21.0,12
DSB0003754,APP0006300,PR0028585,2026-02-19,BR001,AO003,Kredit Produktif SME,SME,197000000,19.0,60
DSB0003755,APP0006302,PR0028587,2025-10-17,BR002,AO006,Kredit Konsumtif,Konsumtif,70000000,18.0,36
DSB0003756,APP0006303,PR0028590,2025-07-17,BR004,AO015,Kredit Produktif SME,SME,93500000,19.0,60
DSB0003757,APP0006304,PR0028591,2026-05-29,BR002,AO006,Kredit Konsumtif,Konsumtif,93500000,18.0,36
DSB0003758,APP0006307,PR0028599,2025-12-01,BR006,AO024,Kredit Payroll,Payroll,195500000,15.5,36
DSB0003759,APP0006308,PR0028600,2026-03-03,BR004,AO016,Kredit Konsumtif,Konsumtif,74000000,18.0,36
DSB0003760,APP0006310,PR0028604,2026-02-10,BR003,AO012,Kredit Produktif SME,SME,95500000,19.0,60
DSB0003761,APP0006312,PR0028610,2026-05-17,BR007,AO027,Kredit Payroll,Payroll,47500000,15.5,36
DSB0003762,APP0006313,PR0028611,2026-02-27,BR005,AO017,Kredit Payroll,Payroll,97500000,15.5,60
DSB0003763,APP0006314,PR0028617,2026-01-22,BR001,AO003,Kredit Mikro,Mikro,97500000,21.0,36
DSB0003764,APP0006316,PR0028623,2026-01-15,BR001,AO002,Kredit Konsumtif,Konsumtif,94000000,18.0,24
DSB0003765,APP0006317,PR0028627,2025-10-10,BR005,AO018,Kredit Produktif SME,SME,93500000,19.0,48
DSB0003766,APP0006319,PR0028634,2025-12-23,BR001,AO003,Kredit Konsumtif,Konsumtif,47500000,18.0,18
DSB0003767,APP0006323,PR0028647,2025-11-26,BR003,AO009,Kredit Konsumtif,Konsumtif,48000000,18.0,18
DSB0003768,APP0006324,PR0028662,2026-02-18,BR002,AO006,Kredit Produktif SME,SME,497000000,19.0,36
DSB0003769,APP0006325,PR0028663,2025-11-18,BR002,AO005,Kredit Produktif SME,SME,749500000,19.0,36
DSB0003770,APP0006327,PR0028667,2026-04-21,BR007,AO025,Kredit Mikro,Mikro,20000000,21.0,24
DSB0003771,APP0006328,PR0028673,2026-05-31,BR007,AO028,Kredit Konsumtif,Konsumtif,48500000,18.0,36
DSB0003772,APP0006330,PR0028676,2026-05-23,BR002,AO007,Kredit Payroll,Payroll,95000000,15.5,24
DSB0003773,APP0006331,PR0028680,2025-07-31,BR006,AO021,Kredit Payroll,Payroll,71500000,15.5,36
DSB0003774,APP0006333,PR0028690,2026-01-20,BR007,AO025,Kredit Konsumtif,Konsumtif,28500000,18.0,24
