application_id,prospect_id,application_date,decision_date,ao_id,branch_id,product,segment,requested_amount,monthly_income,tenor_months,application_status,processing_days
APP0004142,PR0018903,2025-07-29,2025-07-30,AO024,BR006,Kredit Produktif SME,SME,100000000,32995073,36,Cancelled,1
APP0004143,PR0018910,2026-01-09,2026-01-13,AO006,BR002,Kredit Payroll,Payroll,100000000,7974641,12,Approved,4
APP0004144,PR0018915,2026-03-22,2026-03-29,AO019,BR005,Kredit Konsumtif,Konsumtif,50000000,6075284,36,Approved,7
APP0004145,PR0018919,2025-08-21,2025-08-23,AO015,BR004,Kredit Payroll,Payroll,150000000,7534167,12,Rejected,2
APP0004146,PR0018921,2026-01-13,2026-01-21,AO013,BR004,Kredit Produktif SME,SME,300000000,20415259,60,Approved,8
APP0004147,PR0018927,2026-02-08,2026-02-12,AO018,BR005,Kredit Payroll,Payroll,200000000,7415777,24,Rejected,4
APP0004148,PR0018930,2026-06-05,2026-06-11,AO021,BR006,Kredit Payroll,Payroll,50000000,8282498,48,Approved,6
APP0004149,PR0018931,2025-12-18,2025-12-20,AO014,BR004,Kredit Produktif SME,SME,300000000,19746744,36,Approved,2
APP0004150,PR0018933,2025-09-28,2025-09-29,AO003,BR001,Kredit Mikro,Mikro,50000000,5729117,24,Approved,1
APP0004151,PR0018936,2025-12-27,2025-12-28,AO003,BR001,Kredit Konsumtif,Konsumtif,75000000,7820468,36,Cancelled,1
APP0004152,PR0018938,2025-09-07,2025-09-09,AO024,BR006,Kredit Konsumtif,Konsumtif,125000000,5809589,36,Approved,2
APP0004153,PR0018939,2025-10-25,2025-10-26,AO013,BR004,Kredit Mikro,Mikro,30000000,5637965,24,Rejected,1
APP0004154,PR0018940,2025-08-14,2025-08-21,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,8495318,12,Rejected,7
APP0004155,PR0018943,2025-11-04,2025-11-07,AO012,BR003,Kredit Konsumtif,Konsumtif,75000000,3846657,36,Rejected,3
APP0004156,PR0018955,2026-05-15,2026-05-19,AO028,BR007,Kredit Produktif SME,SME,500000000,17228662,60,Approved,4
APP0004157,PR0018958,2025-11-14,2025-11-21,AO004,BR001,Kredit Payroll,Payroll,100000000,10966052,48,Approved,7
APP0004158,PR0018961,2025-11-10,2025-11-16,AO016,BR004,Kredit Mikro,Mikro,75000000,7165537,18,Rejected,6
APP0004159,PR0018963,2025-07-19,2025-07-23,AO023,BR006,Kredit Payroll,Payroll,50000000,11701902,60,Rejected,4
APP0004160,PR0018965,2026-06-28,2026-06-30,AO008,BR002,Kredit Mikro,Mikro,100000000,5254570,24,Rejected,2
APP0004161,PR0018977,2026-03-14,2026-03-24,AO008,BR002,Kredit Payroll,Payroll,50000000,8593202,12,Cancelled,10
APP0004162,PR0018988,2026-02-26,2026-02-28,AO002,BR001,Kredit Mikro,Mikro,75000000,9539469,18,Approved,2
APP0004163,PR0018989,2026-05-12,2026-05-14,AO026,BR007,Kredit Mikro,Mikro,75000000,3076329,36,Rejected,2
APP0004164,PR0018992,2026-01-21,2026-01-30,AO023,BR006,Kredit Produktif SME,SME,100000000,20384266,48,Approved,9
APP0004165,PR0019013,2026-06-12,2026-06-17,AO025,BR007,Kredit Konsumtif,Konsumtif,30000000,4649027,18,Approved,5
APP0004166,PR0019015,2025-07-15,2025-07-23,AO019,BR005,Kredit Konsumtif,Konsumtif,125000000,3844350,18,Approved,8
APP0004167,PR0019021,2026-06-16,2026-06-26,AO003,BR001,Kredit Payroll,Payroll,200000000,5410692,36,Approved,10
APP0004168,PR0019023,2026-03-25,2026-03-30,AO010,BR003,Kredit Konsumtif,Konsumtif,75000000,9453747,18,Approved,5
APP0004169,PR0019025,2026-03-08,2026-03-10,AO028,BR007,Kredit Konsumtif,Konsumtif,75000000,8114851,18,Approved,2
APP0004170,PR0019027,2026-02-16,2026-02-20,AO006,BR002,Kredit Konsumtif,Konsumtif,150000000,8658871,36,Approved,4
APP0004171,PR0019028,2026-01-20,2026-01-21,AO011,BR003,Kredit Produktif SME,SME,150000000,22585206,36,Approved,1
APP0004172,PR0019034,2025-09-27,2025-09-30,AO014,BR004,Kredit Konsumtif,Konsumtif,150000000,5341261,36,Approved,3
APP0004173,PR0019038,2026-01-13,2026-01-14,AO023,BR006,Kredit Payroll,Payroll,50000000,8051506,48,Approved,1
APP0004174,PR0019041,2026-03-25,2026-03-30,AO002,BR001,Kredit Konsumtif,Konsumtif,150000000,7222552,36,Approved,5
APP0004175,PR0019047,2026-03-24,2026-03-29,AO008,BR002,Kredit Payroll,Payroll,100000000,10140291,48,Approved,5
APP0004176,PR0019050,2025-10-06,2025-10-10,AO009,BR003,Kredit Produktif SME,SME,150000000,18848595,36,Rejected,4
APP0004177,PR0019057,2025-11-21,2025-11-25,AO001,BR001,Kredit Payroll,Payroll,200000000,12133348,24,Approved,4
APP0004178,PR0019058,2026-04-03,2026-04-07,AO003,BR001,Kredit Payroll,Payroll,100000000,11078885,12,Approved,4
APP0004179,PR0019060,2026-06-27,2026-06-30,AO004,BR001,Kredit Mikro,Mikro,75000000,4957524,36,Rejected,3
APP0004180,PR0019064,2026-03-21,2026-03-26,AO007,BR002,Kredit Payroll,Payroll,50000000,11526156,24,Approved,5
APP0004181,PR0019066,2025-07-10,2025-07-12,AO006,BR002,Kredit Mikro,Mikro,75000000,5741274,12,Approved,2
APP0004182,PR0019072,2026-04-11,2026-04-19,AO012,BR003,Kredit Konsumtif,Konsumtif,125000000,6931678,12,Approved,8
APP0004183,PR0019078,2025-07-26,2025-07-28,AO010,BR003,Kredit Produktif SME,SME,100000000,32713988,48,Cancelled,2
APP0004184,PR0019082,2026-05-21,2026-05-30,AO018,BR005,Kredit Konsumtif,Konsumtif,30000000,5022142,24,Approved,9
APP0004185,PR0019083,2025-12-23,2025-12-26,AO006,BR002,Kredit Produktif SME,SME,100000000,21506199,60,Approved,3
APP0004186,PR0019085,2026-05-20,2026-05-21,AO026,BR007,Kredit Konsumtif,Konsumtif,150000000,4648277,12,Approved,1
APP0004187,PR0019088,2025-09-17,2025-09-19,AO003,BR001,Kredit Konsumtif,Konsumtif,150000000,9033603,36,Approved,2
APP0004188,PR0019102,2025-11-10,2025-11-12,AO005,BR002,Kredit Konsumtif,Konsumtif,30000000,5755452,18,Approved,2
APP0004189,PR0019105,2026-04-21,2026-04-28,AO005,BR002,Kredit Payroll,Payroll,100000000,12383575,36,Rejected,7
APP0004190,PR0019106,2025-11-07,2025-11-11,AO008,BR002,Kredit Payroll,Payroll,100000000,8093643,60,Approved,4
APP0004191,PR0019112,2026-02-22,2026-02-24,AO020,BR005,Kredit Mikro,Mikro,30000000,5340194,12,Cancelled,2
APP0004192,PR0019115,2026-06-05,2026-06-08,AO016,BR004,Kredit Payroll,Payroll,50000000,11676072,36,Approved,3
APP0004193,PR0019117,2026-04-28,2026-04-30,AO003,BR001,Kredit Payroll,Payroll,50000000,8959581,36,Approved,2
APP0004194,PR0019121,2026-06-26,2026-06-27,AO007,BR002,Kredit Payroll,Payroll,200000000,8864143,24,Approved,1
APP0004195,PR0019125,2026-02-14,2026-02-20,AO012,BR003,Kredit Mikro,Mikro,100000000,6498774,24,Approved,6
APP0004196,PR0019130,2025-09-16,2025-09-19,AO006,BR002,Kredit Produktif SME,SME,500000000,25528143,24,Approved,3
APP0004197,PR0019137,2026-03-03,2026-03-05,AO025,BR007,Kredit Produktif SME,SME,750000000,20597485,60,Cancelled,2
APP0004198,PR0019138,2026-02-20,2026-02-25,AO024,BR006,Kredit Mikro,Mikro,50000000,4552132,36,Approved,5
APP0004199,PR0019150,2026-02-23,2026-02-25,AO023,BR006,Kredit Konsumtif,Konsumtif,100000000,6339641,24,Approved,2
APP0004200,PR0019151,2025-07-21,2025-07-26,AO024,BR006,Kredit Mikro,Mikro,30000000,5002226,24,Rejected,5
APP0004201,PR0019155,2025-07-17,2025-07-21,AO006,BR002,Kredit Mikro,Mikro,50000000,5202588,24,Approved,4
APP0004202,PR0019166,2026-06-16,2026-06-17,AO025,BR007,Kredit Konsumtif,Konsumtif,150000000,6532357,36,Rejected,1
APP0004203,PR0019167,2025-07-28,2025-07-30,AO004,BR001,Kredit Konsumtif,Konsumtif,30000000,9276679,24,Approved,2
APP0004204,PR0019169,2026-06-08,2026-06-12,AO004,BR001,Kredit Mikro,Mikro,100000000,3774816,36,Approved,4
APP0004205,PR0019177,2026-04-28,2026-04-30,AO005,BR002,Kredit Payroll,Payroll,75000000,6175556,12,Approved,2
APP0004206,PR0019182,2025-10-05,2025-10-10,AO018,BR005,Kredit Payroll,Payroll,200000000,7674001,48,Approved,5
APP0004207,PR0019193,2025-11-29,2025-11-30,AO024,BR006,Kredit Konsumtif,Konsumtif,50000000,7031700,24,Approved,1
APP0004208,PR0019195,2026-06-20,2026-06-21,AO008,BR002,Kredit Payroll,Payroll,100000000,5895457,48,Approved,1
APP0004209,PR0019197,2026-01-27,2026-01-30,AO023,BR006,Kredit Payroll,Payroll,150000000,4975443,12,Rejected,3
APP0004210,PR0019203,2026-01-27,2026-01-30,AO006,BR002,Kredit Konsumtif,Konsumtif,125000000,7397321,24,Rejected,3
APP0004211,PR0019208,2025-07-05,2025-07-07,AO026,BR007,Kredit Mikro,Mikro,20000000,7166741,36,Rejected,2
APP0004212,PR0019211,2026-01-28,2026-01-29,AO018,BR005,Kredit Konsumtif,Konsumtif,100000000,8244038,36,Approved,1
APP0004213,PR0019232,2026-02-09,2026-02-12,AO026,BR007,Kredit Produktif SME,SME,500000000,24849229,24,Rejected,3
APP0004214,PR0019235,2025-09-25,2025-09-27,AO009,BR003,Kredit Mikro,Mikro,100000000,4650891,18,Rejected,2
APP0004215,PR0019238,2026-05-23,2026-05-25,AO002,BR001,Kredit Konsumtif,Konsumtif,100000000,5958956,36,Approved,2
APP0004216,PR0019243,2025-12-05,2025-12-10,AO009,BR003,Kredit Konsumtif,Konsumtif,100000000,6556509,24,Approved,5
APP0004217,PR0019252,2026-03-27,2026-03-29,AO020,BR005,Kredit Payroll,Payroll,50000000,10897368,36,Approved,2
APP0004218,PR0019254,2026-06-08,2026-06-11,AO016,BR004,Kredit Konsumtif,Konsumtif,150000000,10364687,18,Rejected,3
APP0004219,PR0019255,2026-03-06,2026-03-11,AO021,BR006,Kredit Payroll,Payroll,50000000,5929134,24,Approved,5
APP0004220,PR0019262,2025-09-13,2025-09-18,AO016,BR004,Kredit Konsumtif,Konsumtif,30000000,7096906,18,Rejected,5
APP0004221,PR0019266,2025-09-15,2025-09-18,AO012,BR003,Kredit Mikro,Mikro,20000000,3924127,12,Approved,3
APP0004222,PR0019274,2025-07-04,2025-07-06,AO003,BR001,Kredit Mikro,Mikro,75000000,2589574,36,Approved,2
APP0004223,PR0019279,2026-01-25,2026-01-29,AO018,BR005,Kredit Produktif SME,SME,500000000,25078744,60,Approved,4
APP0004224,PR0019288,2026-02-16,2026-02-17,AO018,BR005,Kredit Mikro,Mikro,30000000,6420379,24,Rejected,1
APP0004225,PR0019293,2026-01-22,2026-01-25,AO016,BR004,Kredit Konsumtif,Konsumtif,150000000,5247738,24,Approved,3
APP0004226,PR0019298,2025-12-12,2025-12-15,AO026,BR007,Kredit Produktif SME,SME,300000000,20994546,36,Rejected,3
APP0004227,PR0019300,2025-12-15,2025-12-17,AO021,BR006,Kredit Konsumtif,Konsumtif,30000000,7397199,12,Approved,2
APP0004228,PR0019304,2025-11-07,2025-11-12,AO028,BR007,Kredit Konsumtif,Konsumtif,50000000,6511117,24,Rejected,5
APP0004229,PR0019308,2025-11-20,2025-11-25,AO007,BR002,Kredit Mikro,Mikro,30000000,6817944,36,Approved,5
APP0004230,PR0019309,2025-08-07,2025-08-10,AO003,BR001,Kredit Konsumtif,Konsumtif,125000000,6228071,12,Approved,3
APP0004231,PR0019318,2025-10-28,2025-10-29,AO021,BR006,Kredit Produktif SME,SME,100000000,17498838,36,Approved,1
APP0004232,PR0019328,2026-05-22,2026-05-24,AO003,BR001,Kredit Mikro,Mikro,100000000,6046244,36,Approved,2
APP0004233,PR0019344,2025-12-05,2025-12-06,AO024,BR006,Kredit Mikro,Mikro,75000000,3360202,18,Rejected,1
APP0004234,PR0019346,2026-04-22,2026-04-27,AO012,BR003,Kredit Mikro,Mikro,20000000,5000200,18,Rejected,5
APP0004235,PR0019350,2026-03-17,2026-03-19,AO021,BR006,Kredit Payroll,Payroll,75000000,7520852,36,Approved,2
APP0004236,PR0019352,2025-10-10,2025-10-11,AO003,BR001,Kredit Konsumtif,Konsumtif,125000000,5261142,24,Rejected,1
APP0004237,PR0019353,2025-12-21,2025-12-30,AO028,BR007,Kredit Konsumtif,Konsumtif,30000000,7909820,12,Rejected,9
APP0004238,PR0019361,2025-11-27,2025-11-30,AO009,BR003,Kredit Konsumtif,Konsumtif,75000000,9041814,18,Cancelled,3
APP0004239,PR0019367,2026-01-12,2026-01-13,AO001,BR001,Kredit Konsumtif,Konsumtif,125000000,6525664,24,Cancelled,1
APP0004240,PR0019368,2026-06-16,2026-06-19,AO020,BR005,Kredit Produktif SME,SME,1000000000,15690037,12,Approved,3
APP0004241,PR0019393,2025-09-13,2025-09-21,AO001,BR001,Kredit Payroll,Payroll,100000000,9914667,36,Approved,8
APP0004242,PR0019400,2025-07-06,2025-07-11,AO002,BR001,Kredit Mikro,Mikro,75000000,5461191,12,Approved,5
APP0004243,PR0019402,2026-06-23,2026-06-24,AO012,BR003,Kredit Payroll,Payroll,75000000,11885563,60,Cancelled,1
APP0004244,PR0019409,2025-11-16,2025-11-26,AO028,BR007,Kredit Payroll,Payroll,150000000,7295348,60,Approved,10
APP0004245,PR0019410,2026-02-25,2026-03-02,AO013,BR004,Kredit Konsumtif,Konsumtif,75000000,8675471,36,Approved,5
APP0004246,PR0019411,2025-09-28,2025-09-30,AO011,BR003,Kredit Konsumtif,Konsumtif,30000000,4738520,18,Cancelled,2
APP0004247,PR0019413,2026-05-19,2026-05-22,AO008,BR002,Kredit Konsumtif,Konsumtif,75000000,6576766,12,Rejected,3
APP0004248,PR0019419,2026-02-03,2026-02-07,AO007,BR002,Kredit Payroll,Payroll,100000000,8337012,12,Rejected,4
APP0004249,PR0019423,2026-01-07,2026-01-12,AO001,BR001,Kredit Payroll,Payroll,200000000,6658740,24,Approved,5
APP0004250,PR0019427,2026-04-08,2026-04-11,AO008,BR002,Kredit Mikro,Mikro,75000000,4710572,12,Rejected,3
APP0004251,PR0019428,2026-05-23,2026-05-26,AO019,BR005,Kredit Payroll,Payroll,50000000,13366679,48,Approved,3
APP0004252,PR0019432,2025-09-29,2025-09-30,AO017,BR005,Kredit Konsumtif,Konsumtif,150000000,5552971,36,Approved,1
APP0004253,PR0019435,2025-11-09,2025-11-18,AO004,BR001,Kredit Payroll,Payroll,75000000,10982977,48,Approved,9
APP0004254,PR0019443,2025-09-29,2025-09-30,AO022,BR006,Kredit Produktif SME,SME,200000000,22180302,36,Approved,1
APP0004255,PR0019444,2025-11-24,2025-11-29,AO021,BR006,Kredit Konsumtif,Konsumtif,30000000,6034808,18,Approved,5
APP0004256,PR0019445,2025-08-06,2025-08-09,AO006,BR002,Kredit Konsumtif,Konsumtif,150000000,9384928,12,Approved,3
APP0004257,PR0019449,2025-11-15,2025-11-21,AO009,BR003,Kredit Konsumtif,Konsumtif,30000000,5716984,12,Cancelled,6
APP0004258,PR0019452,2025-12-16,2025-12-22,AO012,BR003,Kredit Konsumtif,Konsumtif,125000000,8461429,12,Approved,6
APP0004259,PR0019463,2025-08-13,2025-08-14,AO020,BR005,Kredit Produktif SME,SME,500000000,23326486,60,Rejected,1
APP0004260,PR0019465,2026-05-07,2026-05-15,AO005,BR002,Kredit Mikro,Mikro,100000000,8019571,12,Cancelled,8
APP0004261,PR0019472,2025-08-23,2025-08-28,AO001,BR001,Kredit Payroll,Payroll,100000000,10285474,60,Approved,5
APP0004262,PR0019475,2025-12-28,2025-12-29,AO012,BR003,Kredit Mikro,Mikro,100000000,3975626,36,Approved,1
APP0004263,PR0019481,2025-10-14,2025-10-18,AO004,BR001,Kredit Konsumtif,Konsumtif,100000000,7651846,18,Approved,4
APP0004264,PR0019483,2025-10-28,2025-10-30,AO005,BR002,Kredit Payroll,Payroll,150000000,11171867,12,Approved,2
APP0004265,PR0019484,2026-04-26,2026-04-27,AO021,BR006,Kredit Payroll,Payroll,75000000,12087978,48,Approved,1
APP0004266,PR0019489,2026-05-22,2026-05-23,AO005,BR002,Kredit Payroll,Payroll,50000000,6704471,48,Rejected,1
APP0004267,PR0019497,2025-12-09,2025-12-15,AO004,BR001,Kredit Mikro,Mikro,20000000,7177451,18,Cancelled,6
APP0004268,PR0019505,2026-01-15,2026-01-18,AO007,BR002,Kredit Payroll,Payroll,200000000,6756754,12,Approved,3
APP0004269,PR0019512,2026-02-26,2026-02-27,AO003,BR001,Kredit Payroll,Payroll,150000000,7485716,48,Approved,1
APP0004270,PR0019514,2026-03-10,2026-03-15,AO009,BR003,Kredit Konsumtif,Konsumtif,50000000,5457277,18,Approved,5
APP0004271,PR0019515,2026-02-23,2026-02-25,AO010,BR003,Kredit Konsumtif,Konsumtif,30000000,3847536,36,Approved,2
APP0004272,PR0019516,2025-08-09,2025-08-16,AO002,BR001,Kredit Payroll,Payroll,100000000,9448566,36,Cancelled,7
APP0004273,PR0019517,2026-05-03,2026-05-06,AO028,BR007,Kredit Produktif SME,SME,200000000,24128290,12,Approved,3
APP0004274,PR0019518,2025-10-11,2025-10-13,AO001,BR001,Kredit Konsumtif,Konsumtif,100000000,6169778,18,Approved,2
APP0004275,PR0019529,2026-06-07,2026-06-10,AO028,BR007,Kredit Konsumtif,Konsumtif,50000000,6881589,18,Rejected,3
APP0004276,PR0019531,2025-11-18,2025-11-21,AO024,BR006,Kredit Konsumtif,Konsumtif,50000000,6212003,12,Approved,3
APP0004277,PR0019538,2025-08-07,2025-08-09,AO020,BR005,Kredit Mikro,Mikro,100000000,6328854,24,Rejected,2
APP0004278,PR0019547,2025-12-03,2025-12-08,AO020,BR005,Kredit Produktif SME,SME,300000000,32575754,48,Approved,5
APP0004279,PR0019551,2025-08-06,2025-08-12,AO027,BR007,Kredit Konsumtif,Konsumtif,125000000,9395565,12,Cancelled,6
APP0004280,PR0019552,2026-05-22,2026-05-25,AO020,BR005,Kredit Produktif SME,SME,750000000,7258416,36,Approved,3
APP0004281,PR0019554,2025-12-10,2025-12-14,AO009,BR003,Kredit Payroll,Payroll,75000000,8104987,48,Approved,4
APP0004282,PR0019556,2025-12-24,2025-12-27,AO025,BR007,Kredit Produktif SME,SME,750000000,23208279,36,Approved,3
APP0004283,PR0019557,2025-12-18,2025-12-21,AO010,BR003,Kredit Mikro,Mikro,100000000,6796495,12,Approved,3
APP0004284,PR0019558,2025-11-19,2025-11-21,AO006,BR002,Kredit Payroll,Payroll,75000000,9142876,24,Approved,2
APP0004285,PR0019565,2025-12-12,2025-12-13,AO010,BR003,Kredit Konsumtif,Konsumtif,50000000,8277714,12,Cancelled,1
APP0004286,PR0019568,2026-01-17,2026-01-27,AO010,BR003,Kredit Konsumtif,Konsumtif,150000000,9403615,24,Approved,10
APP0004287,PR0019573,2025-10-22,2025-10-27,AO012,BR003,Kredit Produktif SME,SME,750000000,19537565,60,Approved,5
APP0004288,PR0019574,2025-09-26,2025-09-30,AO011,BR003,Kredit Payroll,Payroll,150000000,7633959,48,Approved,4
APP0004289,PR0019579,2025-12-21,2025-12-30,AO011,BR003,Kredit Konsumtif,Konsumtif,50000000,6279184,36,Approved,9
APP0004290,PR0019585,2026-03-28,2026-03-29,AO004,BR001,Kredit Mikro,Mikro,75000000,5766115,24,Approved,1
APP0004291,PR0019592,2025-10-21,2025-10-24,AO021,BR006,Kredit Payroll,Payroll,200000000,7044760,24,Approved,3
APP0004292,PR0019593,2025-12-12,2025-12-15,AO002,BR001,Kredit Mikro,Mikro,75000000,3619938,18,Approved,3
APP0004293,PR0019595,2026-05-29,2026-05-30,AO025,BR007,Kredit Mikro,Mikro,20000000,7066553,24,Approved,1
APP0004294,PR0019598,2026-02-28,2026-03-02,AO003,BR001,Kredit Konsumtif,Konsumtif,75000000,5244020,12,Approved,2
APP0004295,PR0019603,2026-05-07,2026-05-11,AO008,BR002,Kredit Konsumtif,Konsumtif,100000000,5183658,36,Rejected,4
APP0004296,PR0019621,2026-03-08,2026-03-16,AO019,BR005,Kredit Payroll,Payroll,50000000,8105968,24,Approved,8
APP0004297,PR0019629,2026-02-16,2026-02-17,AO007,BR002,Kredit Payroll,Payroll,100000000,8448447,36,Approved,1
APP0004298,PR0019630,2026-05-26,2026-05-28,AO012,BR003,Kredit Payroll,Payroll,75000000,10280805,60,Cancelled,2
APP0004299,PR0019632,2026-02-10,2026-02-13,AO027,BR007,Kredit Payroll,Payroll,75000000,7169722,48,Rejected,3
APP0004300,PR0019635,2025-11-29,2025-11-30,AO016,BR004,Kredit Mikro,Mikro,30000000,4009442,18,Rejected,1
APP0004301,PR0019637,2025-11-27,2025-11-30,AO004,BR001,Kredit Konsumtif,Konsumtif,75000000,6656036,36,Approved,3
APP0004302,PR0019642,2025-10-03,2025-10-05,AO011,BR003,Kredit Mikro,Mikro,30000000,5804073,12,Approved,2
APP0004303,PR0019643,2026-05-29,2026-05-30,AO009,BR003,Kredit Produktif SME,SME,500000000,29979587,60,Approved,1
APP0004304,PR0019646,2026-03-15,2026-03-21,AO011,BR003,Kredit Mikro,Mikro,50000000,3339375,12,Approved,6
APP0004305,PR0019647,2025-12-09,2025-12-10,AO012,BR003,Kredit Payroll,Payroll,50000000,7222738,60,Rejected,1
APP0004306,PR0019648,2025-07-09,2025-07-16,AO001,BR001,Kredit Konsumtif,Konsumtif,30000000,6719595,12,Approved,7
APP0004307,PR0019650,2025-09-29,2025-09-30,AO027,BR007,Kredit Produktif SME,SME,750000000,14914277,60,Cancelled,1
APP0004308,PR0019657,2026-01-26,2026-01-30,AO027,BR007,Kredit Mikro,Mikro,50000000,3870515,12,Approved,4
APP0004309,PR0019659,2025-08-26,2025-08-30,AO002,BR001,Kredit Produktif SME,SME,1000000000,23466032,60,Approved,4
APP0004310,PR0019660,2025-12-27,2025-12-28,AO003,BR001,Kredit Konsumtif,Konsumtif,50000000,3500000,36,Approved,1
APP0004311,PR0019662,2026-02-23,2026-03-02,AO023,BR006,Kredit Payroll,Payroll,75000000,9368182,48,Approved,7
APP0004312,PR0019663,2026-06-24,2026-06-27,AO022,BR006,Kredit Mikro,Mikro,75000000,4396804,12,Cancelled,3
APP0004313,PR0019664,2025-09-08,2025-09-16,AO007,BR002,Kredit Konsumtif,Konsumtif,125000000,3500000,36,Rejected,8
APP0004314,PR0019679,2025-07-08,2025-07-09,AO011,BR003,Kredit Produktif SME,SME,150000000,27696356,48,Approved,1
APP0004315,PR0019684,2026-03-24,2026-03-27,AO014,BR004,Kredit Konsumtif,Konsumtif,30000000,3500000,36,Rejected,3
APP0004316,PR0019694,2025-12-16,2025-12-21,AO017,BR005,Kredit Mikro,Mikro,75000000,5625633,18,Cancelled,5
APP0004317,PR0019704,2026-01-13,2026-01-17,AO001,BR001,Kredit Konsumtif,Konsumtif,150000000,7893420,12,Approved,4
APP0004318,PR0019708,2025-10-29,2025-10-30,AO010,BR003,Kredit Payroll,Payroll,100000000,7860750,24,Cancelled,1
APP0004319,PR0019710,2026-04-16,2026-04-22,AO010,BR003,Kredit Konsumtif,Konsumtif,75000000,6579773,36,Rejected,6
APP0004320,PR0019714,2026-01-09,2026-01-11,AO021,BR006,Kredit Mikro,Mikro,75000000,6442790,36,Approved,2
APP0004321,PR0019726,2026-03-01,2026-03-02,AO009,BR003,Kredit Payroll,Payroll,100000000,10775649,48,Approved,1
APP0004322,PR0019733,2026-06-12,2026-06-15,AO018,BR005,Kredit Konsumtif,Konsumtif,50000000,6465910,24,Approved,3
APP0004323,PR0019735,2025-07-21,2025-07-24,AO013,BR004,Kredit Payroll,Payroll,100000000,7334944,24,Rejected,3
APP0004324,PR0019738,2025-07-04,2025-07-07,AO022,BR006,Kredit Konsumtif,Konsumtif,150000000,7990196,24,Rejected,3
APP0004325,PR0019742,2026-01-13,2026-01-21,AO005,BR002,Kredit Produktif SME,SME,200000000,16172098,12,Approved,8
APP0004326,PR0019743,2026-03-01,2026-03-02,AO021,BR006,Kredit Mikro,Mikro,75000000,6459735,36,Rejected,1
APP0004327,PR0019751,2026-04-13,2026-04-17,AO011,BR003,Kredit Mikro,Mikro,100000000,6806553,18,Approved,4
APP0004328,PR0019752,2025-10-04,2025-10-08,AO022,BR006,Kredit Konsumtif,Konsumtif,125000000,6875970,12,Rejected,4
APP0004329,PR0019758,2026-04-16,2026-04-17,AO010,BR003,Kredit Konsumtif,Konsumtif,100000000,8312062,18,Approved,1
APP0004330,PR0019761,2025-08-08,2025-08-10,AO023,BR006,Kredit Konsumtif,Konsumtif,125000000,4176274,36,Approved,2
APP0004331,PR0019762,2025-09-24,2025-09-29,AO008,BR002,Kredit Produktif SME,SME,300000000,24653339,24,Approved,5
APP0004332,PR0019764,2025-09-10,2025-09-11,AO022,BR006,Kredit Payroll,Payroll,75000000,10299717,60,Cancelled,1
APP0004333,PR0019765,2026-01-03,2026-01-12,AO012,BR003,Kredit Payroll,Payroll,150000000,8273545,24,Approved,9
APP0004334,PR0019775,2025-11-03,2025-11-08,AO006,BR002,Kredit Konsumtif,Konsumtif,100000000,7094037,12,Approved,5
APP0004335,PR0019776,2025-08-26,2025-08-27,AO026,BR007,Kredit Payroll,Payroll,200000000,7973782,36,Approved,1
APP0004336,PR0019777,2026-05-17,2026-05-25,AO009,BR003,Kredit Konsumtif,Konsumtif,125000000,3500000,18,Approved,8
